sale_date,sale_price,latitude,longitude,city,zoning,subdivision,present_use,land_val,imp_val,year_built,sqft_lot,sqft,stories,beds,bath_full,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_lakesamm
2022-05-13,2300000,47.6381642041413,-122.158160485719,BELLEVUE,R-1,KANTOR LANE HEIGHTS ADD,2,1495000,155000,1964,45063,2450,2.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-18,1200000,47.5249476418242,-122.185012279128,NEWCASTLE,R-4,HILLMANS LAKE WASH GARDEN OF EDEN NO. 08,2,571000,170000,1942,21774,710,1.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-05-13,560000,47.5069266742875,-122.189659304901,RENTON,R-8,POWELLS 1ST ADD,2,463000,61000,1968,7224,970,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,3500000,47.6414475494819,-122.162877540099,BELLEVUE,R-1,,2,1407000,1384000,1982,35194,4720,2.0,5,3,0,0,0,1,0,0,0,0,0,0,0,0
2022-05-16,799000,47.4876242271061,-122.22274506613,RENTON,R-8,LATIMERS N H LAKE WN PLAT,2,278000,463000,1969,8000,3220,1.0,5,0,0,0,0,0,0,0,3,3,0,0,0,0
2022-05-12,680000,47.3576651580838,-122.038841236512,MAPLE VALLEY,R-6,ELK RUN,2,180000,365000,1989,7177,1900,2.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-05-11,785000,47.3489747162317,-122.029954965112,MAPLE VALLEY,R-6,ROSEWOOD PARKE,2,191000,387000,1991,6730,1610,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,906000,47.3724760380298,-122.0604842293,MAPLE VALLEY,R-4,CEDAR DOWNS DIV NO. 05,2,226000,492000,1985,13300,2110,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-21,635000,47.3631652572735,-122.051877268328,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,333000,1984,7540,1630,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-12,680000,47.4814138505085,-122.224894945335,RENTON,R-8,MC LAUGHLINS LOTS ADD,2,199000,304000,1942,7002,1910,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,585000,47.4926805813951,-122.170731288324,RENTON,R-8,BALCHS ALBERT PRESIDENT PARK,2,277000,102000,1952,5200,900,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-20,3500000,47.631452071142,-122.201162518704,BELLEVUE,R-1,DIAMOND S RANCH THE,2,2009000,1000,1902,42750,2690,2.0,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2022-05-16,1140000,47.5090703276965,-122.149736416305,RENTON,R-6,SUMMERWIND DIV NO. 03,2,572000,319000,1990,7200,2460,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-20,1030000,47.4504500394227,-122.208318735809,RENTON,R-8,WINSPER DIV NO. 01,2,253000,424000,1989,7465,2510,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-18,550000,47.4585224893894,-122.179582770216,RENTON,R-6,CASCADE HILLS NO. 03,2,220000,195000,1959,9450,960,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,1800000,47.6074659876152,-122.194726994123,BELLEVUE,R-4,SURREY DOWNS ADD NO. 01,2,1470000,1000,1955,7960,1250,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,2000000,47.5295530799169,-122.144756045051,NEWCASTLE,R-4,RAINIER CREST DIV NO. 03,2,657000,608000,1989,8882,2960,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,635000,47.484215222402,-122.151490097344,RENTON,R-4,PUGET COLONY HOMES,2,300000,246000,1969,9936,1300,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,1150000,47.7351193293928,-122.174298107591,WOODINVILLE,R-6,KINGSGATE HIGHLANDS DIV NO. 05,2,384000,429000,1975,8400,2150,1.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-11,850000,47.7408256296787,-122.170554046396,WOODINVILLE,R-6,KINGSWOOD,2,384000,169000,1969,7000,920,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-20,443000,47.4517910403024,-122.178147182336,RENTON,R-6,CASCADE VISTA ADD,2,220000,201000,1958,7560,1170,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-06,900000,47.7400764031977,-122.169580433109,WOODINVILLE,R-6,KINGSWOOD NO. 03,2,384000,299000,1976,7070,1290,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-13,1200000,47.5224506316506,-122.184276533998,NEWCASTLE,R-4,BREWER ADD,2,505000,362000,1979,10800,1940,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-20,670000,47.3570575318934,-122.03964264558,MAPLE VALLEY,R-6,ELK RUN,2,191000,330000,1989,7209,1620,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,560000,47.4593912557779,-122.172371136246,RENTON,R-6,CASCADE VISTA NO. 04,2,240000,359000,1962,13300,1920,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,675000,47.4619732779753,-122.190521987783,RENTON,R-8,ROLLING HILLS VILLAGE NO. 03,2,260000,239000,1969,7140,1180,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-12,700000,47.5006691734221,-122.160184364292,RENTON,R-8,HONEY DEW ESTATES DIV NO. 02,2,245000,269000,1965,7420,1250,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-12,975000,47.7609048849086,-122.126874138655,WOODINVILLE,R-1,,2,317000,269000,1962,39639,1520,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,1050000,47.5106996768383,-122.154793096801,RENTON,R-6,SUMMERWIND DIV NO. 01,2,572000,247000,1987,7557,1880,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,1650000,47.6107226880797,-122.120505882778,BELLEVUE,R-4,LAKE HILLS NO. 15,2,702000,329000,1961,8250,1790,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-16,700000,47.4801581058803,-122.162015260202,RENTON,R-6,HEATHER DOWNS DIV NO. 01,2,240000,281000,1959,7800,1560,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,705000,47.4818427330073,-122.154943460275,RENTON,R-4,KIMBER LANE,2,245000,299000,1972,8400,1350,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,875000,47.3828606670897,-122.025282392904,MAPLE VALLEY,R-6,BELMONT WOODS,2,169000,517000,1994,8868,2020,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,1150000,47.4639897510374,-122.194333369651,RENTON,R-8,ROLLING HILLS VILLAGE NO. 02,2,260000,495000,1976,7400,3100,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,726000,47.5075096845806,-122.161680250983,RENTON,R-6,GLENCOE,2,511000,97000,1969,7250,1750,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,675000,47.4797543374527,-122.162162507446,RENTON,R-6,HEATHER DOWNS DIV NO. 01,2,240000,257000,1959,10648,1320,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-20,940000,47.5198355012376,-122.181747557952,NEWCASTLE,R-4,WINDTREE NO. 02,2,515000,231000,1974,9666,1590,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,2012000,47.5823330702856,-122.192549186244,BELLEVUE,R-4,HOLLY HILL ADD,2,1607000,1000,1955,10440,1590,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-21,1500000,47.7693426802028,-122.135852740766,WOODINVILLE,R-1,,2,518000,484000,1975,54450,2310,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,1475000,47.5369375759232,-122.177359466162,NEWCASTLE,R-6,HAZELWOOD HILLS DIV NO. 02,2,580000,319000,1978,8008,1870,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-18,750000,47.4510959656674,-122.209460190602,RENTON,R-8,WINSPER DIV NO. 01,2,253000,332000,1989,5288,1690,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,675000,47.4864268128686,-122.204798292142,RENTON,R-8,RENTON FARM PLAT NO. 05 REPLAT BLK 22,2,191000,275000,1923,4000,1100,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-12,606000,47.3877847859027,-122.052043742049,MAPLE VALLEY,R-6,MAPLE VALLEY MEADOWS,2,180000,298000,1991,6360,1280,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-27,495327,47.495044382413,-122.152339486351,RENTON,R-8,MC CLAIN ADD,2,240000,285000,1961,10125,1350,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,950000,47.5266232083086,-122.188282035965,NEWCASTLE,R-4,,2,639000,186000,1943,33035,1640,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,1675000,47.7443149337315,-122.170009853623,WOODINVILLE,R-6,WINCHESTER HILLS DIV NO. 02,2,415000,654000,1993,19876,2930,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,730000,47.4346913045251,-122.192897776056,RENTON,R-8,RUDDELL'S 1ST ADD,2,211000,347000,1979,9427,2260,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,320000,47.4803651336712,-122.225315533914,RENTON,R-8,EARLINGTON ADD,2,192000,153000,1940,6400,730,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,380000,47.4612109199665,-122.18207183361,RENTON,R-6,CASCADE VISTA NO. 02,2,220000,246000,1958,7560,980,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,560000,47.4919648818239,-122.171366264099,RENTON,R-8,BALCHS ALBERT PRESIDENT PARK NO. 02,2,277000,95000,1953,5400,660,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,900000,47.3827743820874,-122.025005571753,MAPLE VALLEY,R-6,BELMONT WOODS,2,169000,507000,1994,10937,2020,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-23,1000000,47.3663625755192,-122.039706057322,MAPLE VALLEY,R-6,LAKE WILDERNESS COUNTRY CLUB DIV NO. 04,2,259000,499000,1990,7800,1920,2.0,4,2,0,1,0,0,0,0,0,0,0,0,0,0
2022-05-25,875000,47.3495746649034,-122.032175215069,MAPLE VALLEY,R-6,ROSEWOOD PARKE,2,191000,446000,1994,6110,2180,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,975000,47.762863590893,-122.163020924893,WOODINVILLE,R-6,LUANA PARK,2,489000,201000,1976,9689,1780,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,460000,47.4974807674717,-122.186344350772,RENTON,R-8,RENTON HIGHLANDS ADD,2,303000,136000,1942,5071,1480,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-31,1512500,47.3796776110552,-122.035724627518,MAPLE VALLEY,R-6,HIGHLANDS AT LAKE WILDERNESS,2,243000,666000,1996,11481,3640,2.0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2022-06-01,560000,47.4770348880083,-122.176269916285,RENTON,R-4,MAPLEWOOD DIV NO. 01,2,182000,261000,1943,8027,990,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,665000,47.353036406611,-122.059207694534,MAPLE VALLEY,R-6,FOREST CREEK,2,191000,349000,1994,7019,1430,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-31,661000,47.4912842941109,-122.187306191874,RENTON,R-8,WINDSOR HILLS ADD TO RENTON,2,401000,80000,1943,9600,1240,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,630000,47.4803209775596,-122.158266036081,RENTON,R-6,HEATHER DOWNS DIV NO. 01,2,240000,240000,1959,7800,1320,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,550000,47.4781609648284,-122.223215295083,RENTON,R-8,EARLINGTON ADD,2,197000,197000,1920,5000,1240,1.0,3,1,0,0,0,2,0,0,0,2,0,0,0,0
2022-06-01,2600000,47.632084694679,-122.195590255874,BELLEVUE,R-1,BELLEWOOD FARM ADD,2,2167000,408000,1952,31487,3290,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,670000,47.3626682523018,-122.051255525739,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,385000,1984,7500,1400,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,1150000,47.3771171695923,-122.03152206392,MAPLE VALLEY,R-4,HIGH WILDERNESS DIV NO. 01,2,192000,663000,1995,8000,3530,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-31,845000,47.7590947930124,-122.144132162279,WOODINVILLE,R-6,WOODINVILLE HEIGHTS,2,465000,219000,1983,16891,1100,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,790000,47.3738791661535,-122.042852555621,MAPLE VALLEY,R-6,LAKE WILDERNESS COUNTRY CLUB DIV NO. 03,2,259000,360000,1987,6763,1970,1.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0
2022-06-06,400000,47.4946799939543,-122.190329546267,RENTON,R-8,RENTON HIGHLANDS ADD,2,321000,1000,1942,6275,720,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,600000,47.5099816561322,-122.168249141052,RENTON,R-6,ROSE HAVEN ADD,2,501000,175000,1959,11813,2050,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,650000,47.4982963509235,-122.171196528402,RENTON,R-8,BALCHS ALBERT PRESIDENT PARK NO. 09,2,277000,160000,1955,5702,1330,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,770000,47.4634494480311,-122.171085128817,RENTON,R-8,TIFFANY PARK DIV NO. 05,2,260000,369000,1980,7500,1970,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,665000,47.4543508008755,-122.213561676454,RENTON,R-6,,2,0,0,1937,42253,1560,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-02,550000,47.4360591716747,-122.191986485462,RENTON,R-8,WALHAVEN ADD NO. 02,2,191000,341000,1964,12120,1470,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,540000,47.3896701467673,-122.050460793814,MAPLE VALLEY,R-6,WILDERNESS VILLAGE ESTATES,2,180000,260000,1987,7295,1060,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,1550000,47.6071065877843,-122.19646892776,BELLEVUE,R-4,BELL AIRE HOMES ADD,2,1118000,56000,1951,8280,1460,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-01,1290000,47.758109631176,-122.147262314855,WOODINVILLE,R-6,REINWOOD DIV NO. 03,2,406000,575000,1979,33800,2370,1.0,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2022-06-01,820000,47.3798523417564,-122.026428195684,MAPLE VALLEY,R-6,BELMONT WOODS DIV NO. 02,2,169000,472000,1995,7000,1700,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,625000,47.3495910402115,-122.033371917445,MAPLE VALLEY,R-6,DIAMOND HILLS,2,191000,289000,1992,6751,1410,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,1210000,47.5108991374769,-122.14880452639,RENTON,R-6,SUMMERWIND DIV NO. 02,2,572000,264000,1989,7200,2590,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-31,1380000,47.5313437456356,-122.182697018501,NEWCASTLE,R-6,LAKE WASHINGTON CREST DIV NO. 01,2,580000,438000,1989,10042,2170,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-09,999500,47.4641573784317,-122.155004223862,RENTON,R-4,MAPLE RIDGE ESTATES,2,240000,622000,1987,17046,3930,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,875000,47.7608345331797,-122.160764341558,WOODINVILLE,R-6,WOODINVILLE GARDENS ADD,2,424000,208000,1995,8091,1170,1.0,3,2,0,0,0,2,0,0,0,0,0,0,0,0
2022-06-07,595000,47.4387869297488,-122.196282235525,RENTON,R-8,MAPLE GLEN ADD,2,211000,429000,1978,7700,1800,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-09,625000,47.4537580217921,-122.185066061026,RENTON,R-6,CASCADE HILLS NO. 05,2,240000,381000,1963,7963,1960,1.5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,1689990,47.7448384540719,-122.172812630631,WOODINVILLE,R-6,WINCHESTER HILLS DIV NO. 01,2,415000,600000,1989,7642,2660,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-08,565000,47.5036833702241,-122.171016274144,RENTON,R-8,BOMARC ADD,2,320000,116000,1958,9750,990,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,327500,47.3644773076425,-122.046817904284,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,208000,1956,7500,940,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-11,780000,47.4614388284636,-122.168529498505,RENTON,R-6,FAIRLANE WOODS,2,230000,350000,1979,6868,1850,1.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-08,780000,47.4708237842282,-122.198856463296,RENTON,R-8,HIGHLAND ADD TO TOWN OF RENTON,2,324000,354000,1977,13975,1910,1.0,3,1,0,0,0,0,0,2,0,3,0,0,0,0
2022-06-09,640000,47.4974345451921,-122.176202734396,RENTON,R-8,SKYLAND HEIGHTS NO. 01,2,320000,170000,1957,7500,1140,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,1000000,47.5218281676959,-122.163356303263,NEWCASTLE,R-4,EVERGREEN TERRACE ADD,2,503000,356000,1973,15000,2400,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,545000,47.4958985537422,-122.189232972416,RENTON,R-8,RENTON HIGHLANDS ADD,2,301000,137000,1942,5038,1220,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-24,1875000,47.759738355136,-122.128820134462,WOODINVILLE,R-1,LAUREL HILLS,2,530000,980000,1984,36464,3590,2.0,3,1,0,0,0,0,0,0,2,2,0,0,0,0
2022-06-10,1155000,47.3746396571888,-122.054953083422,MAPLE VALLEY,R-4,CEDAR DOWNS DIV NO. 02,2,226000,563000,1979,13500,2600,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,660000,47.4787731705034,-122.160777888686,RENTON,R-6,HEATHER DOWNS DIV NO. 02,2,260000,298000,1982,7800,1470,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-10,765000,47.4623922534773,-122.167902905639,RENTON,R-6,FAIRLANE WOODS,2,230000,378000,1981,7677,1780,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-09,738200,47.4890117181427,-122.179997622404,RENTON,R-8,RENTONS RIDGE CREST NO. 03,2,320000,286000,1966,7500,1560,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-13,703000,47.4820047754906,-122.157457588667,RENTON,R-6,GOES PLACE,2,236000,377000,1969,10070,1870,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-10,632000,47.50131930407,-122.164953119858,RENTON,R-8,BRENTWOOD DIV NO. 02,2,307000,168000,1963,9052,1050,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-02,675000,47.4494289536367,-122.167141497251,RENTON,R-6,RENTON PARK DIV NO. 03,2,230000,306000,1967,8001,1200,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,2450000,47.6502782763055,-122.161950681626,BELLEVUE,R-1,O FARRELLS BRIDLE TRAILS,2,1630000,285000,1969,41787,3370,2.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-10,782000,47.4383021800908,-122.180508425638,RENTON,R-4,NORTHWESTERN GARDEN TRACTS DIV NO. 06,2,293000,276000,1950,42300,1660,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,580000,47.4499170193179,-122.17672532676,RENTON,R-6,CASCADE VISTA ADD,2,220000,264000,1958,7560,1220,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,710000,47.3496939158399,-122.029020425935,MAPLE VALLEY,R-6,ROSEWOOD PARKE,2,191000,337000,1991,6402,1820,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-16,780000,47.4591448731135,-122.166710632404,RENTON,R-6,FAIRWOOD PARK DIV NO. 09,2,220000,343000,1969,10569,1851,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-15,479000,47.4928800912628,-122.182318554541,RENTON,R-8,RENTON HIGHLANDS ADD,2,340000,49000,1942,7920,750,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-15,550000,47.4544630861034,-122.182358031799,RENTON,R-6,CASCADE HILLS NO. 06,2,240000,227000,1965,8023,950,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,1000000,47.5068505053445,-122.151315164596,RENTON,R-6,SUMMERWIND DIV NO. 05,2,572000,289000,1993,8837,3170,2.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-14,1300000,47.3717608428652,-122.057387599324,MAPLE VALLEY,R-4,CEDAR DOWNS DIV NO. 01,2,226000,606000,1988,32241,3560,1.0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-14,1590000,47.7757321227494,-122.113789501765,WOODINVILLE,R-1,,2,459000,705000,1955,54450,2670,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-15,725000,47.4503860907706,-122.206451871948,RENTON,R-8,WINSPER DIV NO. 02,2,253000,299000,1990,5127,1390,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03,3050000,47.5455696139368,-122.122566502144,BELLEVUE,R-1,LAKEMONT WOODS DIV NO. 02,2,728000,1710000,1990,32070,4210,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-10,740000,47.517907037402,-122.20284819385,RENTON,R-8,HILLMANS LAKE WASH GARDEN OF EDEN NO. 01,2,476000,213000,1967,5400,1490,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-13,525000,47.4491226809371,-122.170280493869,RENTON,R-6,CASCADE VISTA NO. 03,2,209000,210000,1959,7482,970,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-15,1190000,47.523327769972,-122.206173629977,RENTON,R-8,HILLMANS LAKE WASH GARDEN OF EDEN NO. 01,2,554000,378000,1979,5400,2420,1.0,4,2,0,0,0,0,0,0,0,3,0,0,2,0
2022-06-18,1550000,47.7619317778943,-122.143369180668,WOODINVILLE,R-6,WOODINVILLE HIGHLANDS,2,455000,456000,1983,21073,2070,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,670000,47.3598237108562,-122.052913742157,MAPLE VALLEY,R-6,CHEROKEE BAY PARK ASSESSORS PLAT,2,169000,341000,1991,7698,1940,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-15,575000,47.4677753872397,-122.162639079669,RENTON,R-4,,2,150000,346000,1957,10104,1090,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-10,799990,47.3516341690771,-122.05400590878,MAPLE VALLEY,R-6,EASTWOOD FOREST,2,191000,391000,1992,7810,2000,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-06,599950,47.4873415049697,-122.197349093405,RENTON,R-8,CAR WORKS ADD TO RENTON,2,176000,355000,1999,5496,1400,2.0,3,2,0,0,0,2,0,0,0,0,0,0,0,0
2022-06-13,540000,47.4604177205825,-122.178461123749,RENTON,R-6,CASCADE VILLAGE DIV NO. 05,2,228000,341000,1963,7560,1810,1.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-17,925000,47.4508051008994,-122.205904287301,RENTON,R-8,WINSPER DIV NO. 02,2,253000,391000,1990,5000,2260,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-09,625000,47.4555719681604,-122.183462596892,RENTON,R-6,CASCADE HILLS NO. 05,2,240000,306000,1964,7700,1200,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-16,999999,47.7600695718683,-122.145704772603,WOODINVILLE,R-6,WOODINVILLE HEIGHTS,2,417000,404000,1984,11443,2100,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-17,630000,47.4679974735055,-122.162572697397,RENTON,R-4,,2,150000,380000,1957,10018,1500,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,3700000,47.6525735122041,-122.155915260217,BELLEVUE,R-1,BRENTWOOD LANE,2,1489000,1095000,1978,35336,3980,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-08,605000,47.4492212044974,-122.189474576765,RENTON,R-8,GREEN TRACTS NO. 02,2,220000,295000,1981,7260,1760,1.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-22,1100000,47.5142042781414,-122.175474963057,RENTON,R-6,HONEY CREEK RIDGE DIV NO. 01,2,572000,332000,1998,9521,2490,2.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-17,1245000,47.7550785400689,-122.142194530066,WOODINVILLE,R-6,REINWOOD DIV NO. 02,2,440000,495000,1979,11544,2380,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-14,650000,47.3621734387831,-122.026157625243,MAPLE VALLEY,R-6,SUMMIT ESTATES,2,203000,333000,1996,6424,1710,2.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-23,1200000,47.5255043564147,-122.203439866581,RENTON,R-6,BUES VIEW ADD,2,574000,337000,1962,8070,2000,1.0,3,1,0,0,0,0,0,0,0,3,0,0,2,0
2022-06-22,900050,47.4824018000145,-122.151186440369,RENTON,R-4,PUGET COLONY HOMES,2,300000,333000,1976,9864,1560,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-21,659000,47.4331566986575,-122.19238964963,RENTON,R-8,GARDEN VIEW ESTATES,2,198000,321000,1981,8103,1430,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-20,690000,47.3643833845835,-122.04097725005,MAPLE VALLEY,R-6,WILDERNESS GLEN,2,213000,353000,1994,14040,1640,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-10,785000,47.5092859598625,-122.189062879577,RENTON,R-8,HILLMANS LAKE WASH GARDEN OF EDEN NO. 04,2,374000,234000,1961,7223,1200,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-18,930000,47.4893867055981,-122.180654051603,RENTON,R-8,HIGHBURY PARK,2,346000,372000,1985,7904,2770,1.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
